Source,Target,Weight,Type,FrontPage,StartTime,EndTime
n411,n1017,26,Directed,2,970,1200
n411,n1106,23,Directed,1,970,1200
n411,n412,119,Directed,2,960,1200
n411,n443,24,Directed,1,960,1200
n411,n448,29,Directed,2,960,1200
n411,n450,207,Directed,2,960,1200
n411,n463,36,Directed,2,960,1200
n411,n601,21,Directed,1,960,1200
n411,n608,71,Directed,2,960,1200
n411,n620,127,Directed,2,960,1200
n411,n662,140,Directed,2,960,1200
n411,n663,32,Directed,2,960,1200
n411,n664,44,Directed,2,970,1200
n411,n665,162,Directed,2,970,1200
n411,n668,47,Directed,2,970,1200
n411,n671,19,Directed,2,970,1200
n411,n672,23,Directed,2,970,1200
n411,n682,53,Directed,2,970,1200
n411,n683,81,Directed,2,970,1200
n411,n725,53,Directed,2,970,1200
n411,n726,50,Directed,2,970,1200
n411,n797,59,Directed,2,970,1200
n411,n851,83,Directed,2,970,1200
n412,n1017,24,Directed,2,970,1200
n412,n1019,26,Directed,1,970,1200
n412,n1068,24,Directed,1,970,1200
n412,n1123,32,Directed,2,970,1200
n412,n1439,208,Directed,2,970,1200
n412,n442,32,Directed,1,970,1200
n412,n443,32,Directed,1,970,1200
n412,n448,26,Directed,2,970,1200
n412,n449,38,Directed,1,970,1200
n412,n450,241,Directed,2,970,1200
n412,n463,42,Directed,2,970,1200
n412,n600,35,Directed,1,970,1200
n412,n601,32,Directed,1,970,1200
n412,n607,38,Directed,2,970,1200
n412,n608,88,Directed,2,970,1200
n412,n620,74,Directed,2,970,1200
n412,n662,151,Directed,2,970,1200
n412,n663,29,Directed,2,970,1200
n412,n664,51,Directed,2,970,1200
n412,n665,97,Directed,2,970,1200
n412,n668,53,Directed,2,970,1200
n412,n670,20,Directed,1,970,1200
n412,n672,69,Directed,2,970,1200
n412,n682,40,Directed,2,970,1200
n412,n683,112,Directed,2,970,1200
n412,n725,74,Directed,2,970,1200
n412,n726,58,Directed,2,970,1200
n412,n734,27,Directed,1,970,1200
n412,n797,141,Directed,2,970,1200
n412,n822,30,Directed,1,970,1200
n412,n832,18,Directed,1,970,1200
n412,n833,18,Directed,1,970,1200
n412,n851,52,Directed,2,970,1200
n412,n949,34,Directed,2,970,1200
n412,n997,21,Directed,2,970,1200
n414,n417,18,Directed,0,970,1200
n418,n556,36,Directed,0,970,1200
n418,n567,24,Directed,1,970,1200
n418,n660,1,Directed,0,970,1200
n419,n1436,42,Directed,1,970,1200
n42,n1182,20,Directed,1,190,1200
n42,n139,69,Directed,2,190,1200
n42,n141,101,Directed,2,190,1200
n42,n152,24,Directed,2,190,1200
n42,n186,29,Directed,2,190,1200
n42,n188,110,Directed,2,190,1200
n42,n262,122,Directed,2,190,1200
n42,n311,99,Directed,2,190,1200
n42,n312,53,Directed,2,190,1200
n42,n313,43,Directed,2,190,1200
n42,n422,31,Directed,2,190,1200
n42,n423,29,Directed,2,190,1200
n42,n43,89,Directed,2,190,1200
n42,n44,433,Directed,2,190,1200
n42,n452,18,Directed,1,190,1200
n42,n46,82,Directed,2,190,1200
n42,n47,25,Directed,1,190,1200
n42,n48,30,Directed,1,190,1200
n42,n488,49,Directed,2,190,1200
n42,n489,70,Directed,2,190,1200
n42,n644,73,Directed,2,190,1200
n42,n783,19,Directed,2,190,1200
n42,n815,19,Directed,1,190,1200
n42,n925,48,Directed,2,190,1200
n420,n683,1,Directed,0,970,1200
n422,n423,24,Directed,2,970,1200
n422,n488,27,Directed,2,970,1200
n422,n489,41,Directed,2,970,1200
n422,n644,48,Directed,2,970,1200
n422,n925,33,Directed,2,970,1200
n423,n1138,19,Directed,2,980,1200
n423,n1454,27,Directed,2,980,1200
n423,n437,23,Directed,1,970,1200
n423,n452,19,Directed,1,970,1200
n423,n488,24,Directed,2,980,1200
n423,n489,99,Directed,2,980,1200
n423,n644,56,Directed,2,980,1200
n423,n740,24,Directed,1,980,1200
n423,n824,32,Directed,1,980,1200
n423,n925,98,Directed,2,980,1200
n423,n989,24,Directed,2,980,1200
n424,n1038,28,Directed,2,980,1000
n424,n425,19,Directed,2,980,1200
n424,n444,27,Directed,2,980,1200
n424,n623,26,Directed,2,980,1000
n424,n636,61,Directed,2,980,1000
n424,n728,59,Directed,2,980,1000
n424,n729,22,Directed,2,980,1000
n424,n859,25,Directed,2,980,1000
n424,n867,21,Directed,2,980,1000
n424,n899,26,Directed,2,980,1000
n424,n904,20,Directed,2,980,1000
n425,n444,18,Directed,2,980,1000
n425,n622,32,Directed,2,980,1000
n425,n623,18,Directed,2,980,1000
n425,n636,56,Directed,2,980,1000
n425,n728,42,Directed,2,980,1000
n425,n729,24,Directed,2,980,1000
n425,n867,18,Directed,2,980,1000
n425,n892,26,Directed,2,980,1000
n425,n899,41,Directed,2,980,1000
n425,n904,52,Directed,2,980,1000
n426,n1471,18,Directed,1,980,1000
n427,n108,1,Directed,0,980,1000
n427,n1471,93,Directed,1,980,1000
n427,n905,19,Directed,0,980,1000
n428,n429,48,Directed,0,980,1000
n43,n1182,19,Directed,1,200,1200
n43,n139,95,Directed,2,190,1200
n43,n141,135,Directed,2,190,1200
n43,n152,28,Directed,2,200,1200
n43,n186,45,Directed,2,200,1200
n43,n188,135,Directed,2,200,1200
n43,n262,138,Directed,2,200,1200
n43,n311,176,Directed,2,200,1200
n43,n312,106,Directed,2,200,1200
n43,n313,60,Directed,2,200,1200
n43,n314,19,Directed,2,200,1200
n43,n422,29,Directed,2,200,1200
n43,n423,91,Directed,2,200,1200
n43,n437,19,Directed,1,200,1200
n43,n44,631,Directed,2,190,1200
n43,n452,19,Directed,1,200,1200
n43,n46,88,Directed,2,190,1200
n43,n47,66,Directed,1,190,1200
n43,n48,59,Directed,1,190,1200
n43,n488,25,Directed,2,200,1200
n43,n489,91,Directed,2,200,1200
n43,n594,19,Directed,1,200,1200
n43,n644,46,Directed,2,200,1200
n43,n680,25,Directed,1,200,1200
n43,n740,19,Directed,1,200,1200
n43,n755,1,Directed,0,200,1200
n43,n783,23,Directed,2,200,1200
n43,n804,19,Directed,2,200,1200
n43,n824,49,Directed,1,200,1200
n43,n925,47,Directed,2,200,1200
n430,n432,21,Directed,0,980,1000
n431,n432,50,Directed,1,980,1000
n431,n504,19,Directed,1,980,1000
n431,n505,26,Directed,1,980,1000
n431,n595,20,Directed,1,980,1000
n431,n787,36,Directed,1,980,1000
n431,n816,18,Directed,2,980,1000
n432,n504,21,Directed,0,980,1000
n432,n505,32,Directed,0,980,1000
n432,n506,21,Directed,0,980,1000
n432,n595,21,Directed,0,980,1000
n432,n752,22,Directed,0,980,1000
n432,n787,36,Directed,0,980,1000
n432,n950,49,Directed,0,980,1000
n437,n1454,93,Directed,1,980,1000
n437,n452,41,Directed,0,980,1000
n437,n489,26,Directed,1,980,1000
n437,n575,20,Directed,0,980,1000
n437,n594,25,Directed,0,980,1000
n437,n644,21,Directed,1,980,1000
n437,n740,19,Directed,0,980,1000
n437,n783,18,Directed,1,980,1000
n437,n925,22,Directed,1,980,1000
n438,n556,21,Directed,0,980,1000
n438,n603,29,Directed,0,980,1000
n44,n1053,52,Directed,2,210,1200
n44,n1138,205,Directed,2,210,1200
n44,n1139,24,Directed,1,210,1200
n44,n115,34,Directed,1,200,1200
n44,n1163,20,Directed,1,210,1200
n44,n1182,138,Directed,1,210,1200
n44,n1238,72,Directed,2,210,1200
n44,n1270,21,Directed,2,210,1200
n44,n129,79,Directed,1,200,1200
n44,n1366,42,Directed,2,210,1200
n44,n139,1026,Directed,2,200,1200
n44,n140,35,Directed,1,200,1200
n44,n141,1606,Directed,2,200,1200
n44,n1454,202,Directed,2,210,1200
n44,n1483,22,Directed,1,210,1200
n44,n152,291,Directed,2,200,1200
n44,n153,1,Directed,0,200,1200
n44,n186,411,Directed,2,200,1200
n44,n187,77,Directed,1,200,1200
n44,n188,1042,Directed,2,200,1200
n44,n211,1,Directed,0,200,1200
n44,n262,925,Directed,2,200,1200
n44,n311,1674,Directed,2,200,1200
n44,n312,978,Directed,2,200,1200
n44,n313,524,Directed,2,200,1200
n44,n314,238,Directed,2,200,1200
n44,n34,1,Directed,0,200,1200
n44,n422,228,Directed,2,200,1200
n44,n423,673,Directed,2,200,1200
n44,n437,198,Directed,1,200,1200
n44,n451,290,Directed,1,200,1200
n44,n452,180,Directed,1,200,1200
n44,n453,101,Directed,1,200,1200
n44,n457,1,Directed,0,200,1200
n44,n46,960,Directed,2,200,1200
n44,n47,703,Directed,1,200,1200
n44,n48,435,Directed,1,200,1200
n44,n488,286,Directed,2,200,1200
n44,n489,864,Directed,2,200,1200
n44,n49,66,Directed,1,200,1200
n44,n492,51,Directed,1,200,1200
n44,n51,128,Directed,1,200,1200
n44,n575,140,Directed,1,200,1200
n44,n594,151,Directed,1,200,1200
n44,n606,35,Directed,1,200,1200
n44,n628,126,Directed,1,210,1200
n44,n644,678,Directed,2,210,1200
n44,n680,87,Directed,1,210,1200
n44,n740,161,Directed,1,210,1200
n44,n742,30,Directed,1,210,1200
n44,n782,84,Directed,1,210,1200
n44,n783,219,Directed,2,210,1200
n44,n804,235,Directed,2,210,1200
n44,n814,45,Directed,1,210,1200
n44,n815,59,Directed,1,210,1200
n44,n824,142,Directed,1,210,1200
n44,n85,1,Directed,0,200,1200
n44,n865,34,Directed,1,210,1200
n44,n866,84,Directed,1,210,1200
n44,n878,1,Directed,0,210,1200
n44,n882,103,Directed,1,210,1200
n44,n9,1,Directed,0,200,1200
n44,n915,30,Directed,1,210,1200
n44,n916,27,Directed,1,210,1200
n44,n925,1554,Directed,2,210,1200
n44,n948,21,Directed,1,210,1200
n44,n956,52,Directed,1,210,1200
n44,n967,23,Directed,1,210,1200
n44,n978,107,Directed,1,210,1200
n44,n979,36,Directed,1,210,1200
n44,n989,118,Directed,2,210,1200
n440,n495,21,Directed,2,980,1000
n440,n556,34,Directed,1,990,1200
n440,n567,23,Directed,2,990,1200
n441,n1090,21,Directed,0,990,1200
n442,n450,37,Directed,1,990,1200
n442,n797,35,Directed,1,990,1200
n443,n450,34,Directed,1,990,1200
n443,n601,22,Directed,0,990,1200
n443,n662,23,Directed,1,990,1200
n443,n665,41,Directed,1,990,1200
n443,n683,19,Directed,1,990,1200
n444,n623,27,Directed,2,990,1200
n444,n636,37,Directed,2,990,1200
n444,n728,35,Directed,2,990,1200
n444,n729,21,Directed,2,990,1200
n444,n867,36,Directed,2,990,1200
n444,n892,18,Directed,2,990,1200
n444,n899,18,Directed,2,990,1200
n444,n904,46,Directed,2,990,1200
n445,n1474,21,Directed,1,990,1200
n445,n491,19,Directed,1,990,1200
n446,n1435,30,Directed,2,300,1200
n446,n472,22,Directed,2,990,1200
n446,n473,127,Directed,2,990,1200
n446,n550,31,Directed,2,990,1200
n446,n554,50,Directed,2,990,1200
n446,n561,68,Directed,2,990,1200
n446,n598,24,Directed,1,990,1200
n446,n61,1,Directed,0,990,1200
n446,n621,71,Directed,2,990,1200
n446,n755,31,Directed,1,300,1200
n446,n818,22,Directed,1,300,1200
n447,n472,25,Directed,2,300,1200
n447,n473,54,Directed,2,300,1200
n447,n550,37,Directed,2,300,1200
n447,n554,48,Directed,2,300,1200
n447,n621,34,Directed,2,300,1200
n448,n450,47,Directed,2,300,1200
n448,n620,20,Directed,2,300,1200
n448,n662,40,Directed,2,300,1200
n448,n665,27,Directed,2,300,1200
n448,n683,18,Directed,2,300,1200
n448,n725,23,Directed,2,300,1200
n448,n797,22,Directed,2,300,1200
n449,n1439,34,Directed,1,300,1200
n449,n450,33,Directed,1,300,1200
n449,n662,20,Directed,1,300,1200
n450,n1017,46,Directed,2,300,1000
n450,n1090,18,Directed,1,300,1000
n450,n1099,28,Directed,1,300,1000
n450,n1106,33,Directed,1,300,1000
n450,n1123,38,Directed,2,300,1000
n450,n1439,145,Directed,2,300,1000
n450,n463,85,Directed,2,300,1200
n450,n600,25,Directed,1,300,1200
n450,n601,32,Directed,1,300,1200
n450,n607,37,Directed,2,300,1200
n450,n608,136,Directed,2,300,1200
n450,n620,187,Directed,2,300,1200
n450,n662,253,Directed,2,300,1200
n450,n663,47,Directed,2,300,1200
n450,n664,69,Directed,2,300,1200
n450,n665,214,Directed,2,300,1200
n450,n668,86,Directed,2,300,1200
n450,n670,18,Directed,1,300,1200
n450,n671,23,Directed,2,300,1200
n450,n672,54,Directed,2,300,1200
n450,n682,89,Directed,2,300,1000
n450,n683,194,Directed,2,300,1000
n450,n725,117,Directed,2,300,1000
n450,n726,82,Directed,2,300,1000
n450,n734,46,Directed,1,300,1000
n450,n797,233,Directed,2,300,1000
n450,n822,32,Directed,1,300,1000
n450,n832,25,Directed,1,300,1000
n450,n833,18,Directed,1,300,1000
n450,n851,70,Directed,2,300,1000
n450,n949,38,Directed,2,300,1000
n450,n997,20,Directed,2,300,1000
n451,n1080,1,Directed,0,300,1000
n451,n489,23,Directed,1,300,1000
n451,n925,50,Directed,1,300,1000
n452,n489,25,Directed,1,300,1000
n452,n575,31,Directed,0,300,1000
n452,n594,33,Directed,0,300,1000
n452,n628,32,Directed,0,300,1000
n452,n644,22,Directed,1,300,1000
n452,n680,24,Directed,0,300,1000
n452,n740,27,Directed,0,300,1000
n452,n782,26,Directed,0,300,1000
n452,n925,23,Directed,1,300,1000
n453,n1454,27,Directed,1,300,1000
n456,n482,19,Directed,0,300,1000
n456,n483,32,Directed,0,300,1000
n456,n650,28,Directed,0,300,1000
n456,n686,29,Directed,0,300,1000
n456,n976,25,Directed,0,300,1000
n457,n1013,30,Directed,1,300,1000
n457,n1084,38,Directed,2,300,1000
n457,n1227,38,Directed,2,300,1000
n457,n1444,90,Directed,2,300,1000
n457,n1534,28,Directed,2,300,1000
n457,n460,25,Directed,1,300,1000
n457,n475,22,Directed,1,300,1000
n457,n477,71,Directed,2,300,1000
n457,n478,33,Directed,1,300,1000
n457,n479,36,Directed,2,300,1000
n457,n657,19,Directed,1,300,1000
n457,n660,68,Directed,2,300,1000
n457,n707,42,Directed,1,300,1000
n457,n739,125,Directed,2,300,1000
n457,n802,33,Directed,2,300,1000
n457,n878,226,Directed,2,300,1000
n457,n958,28,Directed,2,300,1000
n457,n966,21,Directed,2,300,1000
n458,n877,28,Directed,0,300,1000
n459,n460,20,Directed,0,300,1000
n459,n462,20,Directed,0,300,1000
n459,n739,18,Directed,1,300,1000
n459,n746,19,Directed,0,300,1000
n459,n878,23,Directed,1,300,1000
n46,n1138,35,Directed,2,220,675
n46,n129,28,Directed,1,210,1200
n46,n139,163,Directed,2,210,1200
n46,n141,204,Directed,2,210,1200
n46,n1411,20,Directed,1,220,675
n46,n1454,428,Directed,2,220,675
n46,n152,44,Directed,2,210,1200
n46,n186,65,Directed,2,210,1200
n46,n188,147,Directed,2,210,1200
n46,n262,178,Directed,2,210,1200
n46,n311,240,Directed,2,210,1200
